_id,id,name,aviable,instock,price,currencyId,delivery,vendor,vendorCode,model,description,categoryId,Гарантия,Панель к поддону,Диаметр отверстия для сифона,Страна регистрации бренда,Страна-производитель товара,Бренд,Модель,Количество грузовых мест,"Габариты 1 (ВхШхД), мм","Вес брутто 2, кг","Габариты 2 (ВхШхД), мм",Тип изделия,Материал дверей,Цвет полотна двери,Материал задних стенок,Цвет задних стенок,Толщина материала двери,Материал профиля,Цвет профиля,Материал поддона,Цвет поддона,Габариты поддона (ГхВхШхД),Задняя стенка,Двери,Форма,Наличие верхней крышки,"Габариты готового изделия (ВхШхГ), мм",Комплектация,Особенности,"Вес брутто 3, кг","Габариты 3 (ВхШхД), мм","Вес нетто, кг",Серия,"Вес брутто 1, кг","Высота стекол, мм","Габариты 1 (ШхВхД), мм",Назначение,Материал,Способ монтажа,Механизм смешивания,Наличие термостата,"Высота изделия, мм","Ширина изделия, мм","Длина изделия, мм",Донный клапан,Диаметр подключения,"Расход воды, л/мин","Рабочее давление, bar",Код УКТВЭД,"Все нетто, кг",Цвет,Тип управления,Тип излива,"Высота излива, мм","Длина излива, мм",Тип крепления,Тип подвода,"Диаметр монтажного отверстия, мм",Шланги подключения,Тип монтажа,Тип,Габариты изделия,"Вес брутто, кг","Габариты упаковки, мм",Габариты изделия (ВхШхГ),Форма ручной лейки,Фирменные технологии,"Диаметр ручной лейки, мм",Количество режимов переключения лейки,Артикул,Дополнительные характеристики,Описание,Важно,"Габариты изделия (ВхШхД), мм",Обратите внимание,Поверхность,Вид монтажа,Форма лейки,"Диаметр лейки, мм","Длина кронштейна для верхнего душа, мм","Высота душевой стойки, мм","Длина шланга, мм",Количество потребителей,Диаметр ручной лейки,Количество режимов,Количество отверстий для монтажа,Диаметр подключения шлангов,Шланги,"Диаметр картриджа, мм","Габариты изделия (ВхШхГ), мм",Система предотвращения скручивания шланга,Количество режимов переключения,Количество крючков,Метод крепления,Страна - производитель товара,Тип конструкции,Количество перекладин,Поворотная конструкция,"Длина держателя, мм","Толщина материала, мм","Минимальная ширина шкафа, мм",Наличие крыла,Количество основных чаш,Габариты чаши 1 (ВхШхД),Отверстие под смеситель,"Диаметр слива, мм",Наличие перелива,Расположение крыла,"Габариты упаковки (ВхШхД), мм",Количество отверстий для монтажа смесителя,"Высота стойки, мм",Состав набора,Встраиваемая часть в комплекте,Длина кронштейна,Диаметр слива,Система Cliсk-Claсk,Вид слива-перелива,Вид затвора,"Диаметр патрубка в канализацию, мм",Материал слива,Материал решетки,"Размер решетки, мм",Направление выпуска,"Вес брутто , кг",Количество ярусов,"Объем, мл","Габариты изделия (ВхШ), мм",Цвет корпуса,"Диаметр зеркала, мм",Способ открывания крышки,Материал внешнего бака,Внутренний бак,Количество внутренних баков,Конструкция внутреннего бака,Габариты внутреннего бака,Материал внутреннего бака,Цвет внутреннего бака,"Объем, л",Доступ для обслуживания,Тип крышки,Элементы питания,Функция антизапотевания,Наличие светильника,Способ монтажа светильника,Тип лампы,Количество светильников,Тип выключателя,Питание,"Глубина изделия, мм",Наличие полки,Утяжелители,Рекомендации по уходу,Принт,Материал подложки,"Высота ворса, мм",Мощность потребления,Максимальная рабочая температура,Наличие терморегулятора,Количество секций,Направление подключения,Тип термоносителя,Подключение к системе,Описание товара,Тип управления сливом воды,Звукоизоляционная прокладка,"Межосевое расстояние креплений, мм",Наличие панели смыва,Регулировка смыва,"Объем смывного бачка, л",Подключение воды,Количество режимов слива воды,Функция принудительного прерывания слива воды,Наличие смесителя,Подключение горячей воды,Управление,Рабочее давление (атм),"Межосевое расстояние, мм",Наличие сифона,Количество дополнительных чаш,Габариты чаши 2 (ВхШхД),Тип элементов питания,Количество элементов питания,"Элементы питания в комплекте (указать есть, нет)",Количество режимов струи смесителя для кухни,Совместимость,"Потребляемая мощность, Вт",Количество скоростей,Количество температурных режимов,Функция подачи холодного воздуха,"Напряжение, V","Уровень шума, дБ",Общая мощность,"Время сушки, сек","Температура воздушного потока, °С","Скорость воздушного потока, км/ч",Подключение,Тип включения,Материал корпуса,Количество полок,Материал полок,"Габариты упаковки 2, мм",Монтаж,"Габариты изделия (ШхДхВ), мм","Габариты изделия (ШхВхД), мм","Диаметр подключения, мм",Объем смывного бачка,Безободковый унитаз,Сиденье в комплекте,Вид унитаза,Сиденье с микролифтом,Функция биде,Организация смывающего потока,Тип установки,Форма чаши,Метод установки смывного бачка,"Вес брутто инсталляции, кг","Габариты упаковки инсталляции, мм","Габариты изделий (ВхШхД), мм","Минимальный объем воды для омывания чаши, л","Вес брутто гигиенического душа, кг","Габариты упаковки гигиенического душа, мм",Наличие слива - перелива,Наличие отверстия под смеситель,Функция микролифта,"Пропускная способность, л/мин",Тип управления смывным клапаном,"Вес брутто сиденья, кг","Вес брутто унитаза, кг","Габариты упаковки унитаза, мм","Габариты упаковки сиденья, мм",Функция микролифта сиденья,Расположение перелива,Наличие ножек,"Габариты упаковки ванны, мм","Габариты упаковки рамы-каркаса, мм","Габариты упаковки ножек, мм",Габариты готового изделия,Наличие сиденья,Угловая конструкция,Толщина материала,"Производительность, кубм/ч",Автоматическое вкл/выкл (сенсор),Режим работы,Наличие таймера,Материал декора,Наличие дисплея,"Мощность мотора, Вт","Диаметр воздуховода, мм",Класс энергопотребления,Количество источников света,Тип источников света,Тип фильтра,Количество режимов струи,Душевой гарнитур в комплекте
5e90a4af621717483dd5cb15,SD00034669,Смеситель для раковины Touch-Z J-Lex 001,true,99,648,UAH,true,Touch-Z,SD00034669,TZJLEX001,Смеситель для раковины Touch-Z J-Lex 001,265,1 год,,,Украина,Китай,Touch-Z,001,1,,,,Смеситель,,,,,,,,,,,,,,,,"Смеситель, крепежи, гибкая подводка, гарантийный талон, паспорт. Производитель оставляет за собой право вносить изменения в конструкцию изделий и деталей, не ухудшающих качество изделия, без предварит",Длина шлангов подключения 400мм.,,,,J-Lex,"1,21",,150х68х200,для кухни,Латунь,Врезной,Картридж (d35),Нет,133,45,135,Нет,"1/2""",до 13,до 3,8481801100,"0,97",Хром,Однорычажный,Литой,65,100,Шпилька,Гибкий,35,обычные,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5e90a4af621717483dd5cb16,SD00034670,Смеситель для ванны Touch-Z J-Lex 006 NEW,true,99,1080,UAH,true,Touch-Z,SD00034670,TZJLEX006NEW,Смеситель для ванны Touch-Z J-Lex 006 NEW,309,1 год,,,Украина,Китай,Touch-Z,006 NEW,1,,,,Смеситель,,,,,,,,,,,,,,,,"Смеситель, лейка, душевой шланг, кронштейн, крепежи, паспорт, гарантийный талон. Производитель оставляет за собой право вносить изменения в конструкцию изделий и деталей, не ухудшающих качество издели","Шланг душевой 1500мм, лейка d100мм",,,,J-Lex,"1,71",,180х113х210,для ванны,Латунь,Настенный,Картридж (d35),Нет,110,180,"172,5",Нет,"1/2""",до 13,до 3,8481801100,"1,02",Хром,Однорычажный,Литой,,115,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5e90a4af621717483dd5cb17,SD00034671,Смеситель для душа Touch-Z J-Lex 010,true,99,744,UAH,true,Touch-Z,SD00034671,TZJLEX010,Смеситель для душа Touch-Z J-Lex 010,239,1 год,,,Украина,Китай,Touch-Z,010,1,,,,Смеситель,,,,,,,,,,,,,,,,"Смеситель, лейка, душевой шланг, кронштейн, крепежи, паспорт. Производитель оставляет за собой право вносить изменения в конструкцию изделий и деталей, не ухудшающих качество изделия, без предваритель","Шланг душевой 1500мм, лейка d100мм",,,,J-Lex,"1,48",,185х133х213,для душа,Латунь,Настенный,Картридж (d35),Нет,110,176,139,Нет,"1/2""",до 13,до 3,8481801100,"0,81",Хром,Однорычажный,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5e90a4af621717483dd5cb18,SD00034672,Смеситель для ванны Touch-Z J-Lex  005 NEW,true,99,1032,UAH,true,Touch-Z,SD00034672,TZJLEX005NEW,Смеситель для ванны Touch-Z J-Lex  005 NEW,309,1 год,,,Украина,Китай,Touch-Z,005 NEW,1,,,,Смеситель,,,,,,,,,,,,,,,,"Смеситель, лейка, душевой шланг, кронштейн, крепежи, паспорт, гарантийный талон. Производитель оставляет за собой право вносить изменения в конструкцию изделий и деталей, не ухудшающих качество издели","Шланг душевой 1500мм, лейка d100мм",,,,J-Lex,"1,82",,170х110х380,для ванны,Латунь,Настенный,Картридж (d35),Нет,155,175,400,Нет,,до 13,до 3,8481801100,"1,1",Хром,Однорычажный,Поворотный,,330,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5e90a4af621717483dd5cb19,SD00034673,Смеситель для кухни Touch-Z J-Lex 007,true,99,573,UAH,true,Touch-Z,SD00034673,TZJLEX007,Смеситель для кухни Touch-Z J-Lex 007,108,1 год,,,Украина,Китай,Touch-Z,007,1,,,,Смеситель,,,,,,,,,,,,,,,,"Смеситель, крепежи, гибкая подводка, паспорт, гарантийный талон. Производитель оставляет за собой право вносить изменения в конструкцию изделий и деталей, не ухудшающих качество изделия, без предварит",Длина шлангов подключения 400мм.,,,,J-Lex,"0,99",,207х65х375,для кухни,Латунь,Врезной,Картридж (d35),Нет,325,50,210,Нет,"1/2""",до 13,до 3,8481801100,"0,6",Хром,Однорычажный,Поворотный,230,170,Шпилька,Гибкий,35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5e90a4af621717483dd5cb1a,SD00034675,Душевой набор Touch-Z Rimax Set 35-111,true,99,1728,UAH,true,Touch-Z,SD00034675,TZRIMAXS35111,Душевой набор Touch-Z Rimax Set 35-111,367,1 год,,,Украина,Китай,Touch-Z,35-111,1,,,,Смеситель,,,,,,,,,,,,,,,,"""Для ванны: Смеситель, лейка, душевой шланг, кронштейн, крепежи, паспорт, гарантийный талон.¶Для умывальника: Смеситель, крепежи, гибкая подводка, гарантийный талон, паспорт.""¶","""Для ванны: 1 режим переключения лейки, лейка d100мм, длина душевого шланга 1500мм. Высота изделия 100мм, ширина изделия 195мм, длина излива 115мм. Способ монтажа: врезной.¶Для умывальника: Высота изд",,,,Rimax Set,"3,08",,190х225х210,,Латунь,,Картридж (d35),Нет,,,,Нет,"1/2""",до 13,до 3,8481801100,,Хром,Однорычажный,Литой,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5e90a4af621717483dd5cb1b,SD00035516,Удлинители для подвода воды к смесителю Touch-Z M10-110/125,true,99,98,UAH,true,Touch-Z,SD00035516,TZM10110125,Удлинители для подвода воды к смесителю Touch-Z M10-110/125,374,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5e90a4af621717483dd5cb1c,SD00021855,Кухонная мойка Fosto D470 SGA-300 (FOSD470SGA300),true,10,2550,UAH,true,Fosto,SD00021855,FOSD470SGA300,Кухонная мойка Fosto D470 SGA-300 (FOSD470SGA300),72,3 года,,,Россия,,Fosto,D470,1,,,,Кухонная мойка,,,,,,,,,,,,,Круглая,,,Мойка,,,,,,,,,,Искусственный камень,Врезной,,,162,475,475,,,,,,,Бежевый,,,,,,,,,,,,"9,05",182х475х475,,,,,,FOSD470SGA300,Крепления приобретаются отдельно.,"Кухонная мойка Fosto D470 SGA-300 изготовлена из высококачественного гранита, который состоит из 80% натуральной мраморной крошки и 20% полимерных связующих. Мойка имеет верхний водоотталкивающий химиоустойчивый слой gelcoat, а также антибактериальный слой IonPure. Поверхность не впитывает пыль, грязь и жир, а также не требует специальных средств для ухода, выдерживает температуру до 180 градусов и бесшумна по сравнению с мойками из нержавеющей стали.",,,,Матовая,,,,,,,,,,,,,,,,,,,Россия,,,,,8,440,Нет,1,162х360х360,Есть,85,Есть,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5e90a4af621717483dd5cb1d,SD00021856,Кухонная мойка Fosto D470 SGA-420 (FOSD470SGA420),true,8,2550,UAH,true,Fosto,SD00021856,FOSD470SGA420,Кухонная мойка Fosto D470 SGA-420 (FOSD470SGA420),72,3 года,,,Россия,,Fosto,D470,1,,,,Кухонная мойка,,,,,,,,,,,,,Круглая,,,Мойка,,,,,,,,,,Искусственный камень,Врезной,,,162,475,475,,,,,,,Черный,,,,,,,,,,,,"9,05",182х475х475,,,,,,FOSD470SGA420,Крепления приобретаются отдельно.,"Кухонная мойка Fosto D470 SGA-420 изготовлена из высококачественного гранита, который состоит из 80% натуральной мраморной крошки и 20% полимерных связующих. Мойка имеет верхний водоотталкивающий химиоустойчивый слой gelcoat, а также антибактериальный слой IonPure. Поверхность не впитывает пыль, грязь и жир, а также не требует специальных средств для ухода, выдерживает температуру до 180 градусов и бесшумна по сравнению с мойками из нержавеющей стали.",,,,Матовая,,,,,,,,,,,,,,,,,,,Россия,,,,,8,440,Нет,1,162х360х360,Есть,85,Есть,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5e90a4af621717483dd5cb1e,SD00021857,Кухонная мойка Fosto D470 SGA-800 (FOSD470SGA800),true,7,2550,UAH,true,Fosto,SD00021857,FOSD470SGA800,Кухонная мойка Fosto D470 SGA-800 (FOSD470SGA800),72,3 года,,,Россия,,Fosto,D470,1,,,,Кухонная мойка,,,,,,,,,,,,,Круглая,,,Мойка,,,,,,,,,,Искусственный камень,Врезной,,,162,475,475,,,,,,,Светло-бежевый,,,,,,,,,,,,"9,05",182х475х475,,,,,,FOSD470SGA800,Крепления приобретаются отдельно.,"Кухонная мойка Fosto D470 SGA-800 изготовлена из высококачественного гранита, который состоит из 80% натуральной мраморной крошки и 20% полимерных связующих. Мойка имеет верхний водоотталкивающий химиоустойчивый слой gelcoat, а также антибактериальный слой IonPure. Поверхность не впитывает пыль, грязь и жир, а также не требует специальных средств для ухода, выдерживает температуру до 180 градусов и бесшумна по сравнению с мойками из нержавеющей стали.",,,,Матовая,,,,,,,,,,,,,,,,,,,Россия,,,,,8,440,Нет,1,162х360х360,Есть,85,Есть,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5e90a4af621717483dd5cb1f,SD00027851,Кухонная мойка Fosto 7950 SGA-203 (FOS7950SGA203),true,8,4980,UAH,true,Fosto,SD00027851,FOS7950SGA203,Кухонная мойка Fosto 7950 SGA-203 (FOS7950SGA203),72,3 года,,,Россия,,Fosto,7950,1,,,,Кухонная мойка,,,,,,,,,,,,,Прямоугольная,,,Мойка,,,,,,,,,,Искусственный камень,Врезной,,,190,500,790,,,,,,,Белый,,,,,,,,,,,,"15,2",205х810х520,,,,,,FOS7950SGA203,Крепления приобретаются отдельно.,"Кухонная мойка Fosto 79x50 SGA-203 изготовлена из высококачественного гранита, который состоит из 80% натуральной мраморной крошки и 20% полимерных связующих. Мойка имеет верхний водоотталкивающий химиоустойчивый слой gelcoat, а также антибактериальный слой IonPure. Поверхность не впитывает пыль, грязь и жир, а также не требует специальных средств для ухода, выдерживает температуру до 180 градусов и бесшумна по сравнению с мойками из нержавеющей стали. Она выполнена с двумя рабочими чашами.",,,,Матовая,,,,,,,,,,,,,,,,,,,Россия,,,,,8,870,Нет,2,185х400х320,Нет,85,Нет,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,185х400х320,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5e90a4af621717483dd5cb20,SD00027852,Кухонная мойка Fosto 7950 SGA-210 (FOS7950SGA210),true,6,4980,UAH,true,Fosto,SD00027852,FOS7950SGA210,Кухонная мойка Fosto 7950 SGA-210 (FOS7950SGA210),72,3 года,,,Россия,,Fosto,7950,1,,,,Кухонная мойка,,,,,,,,,,,,,Прямоугольная,,,Мойка,,,,,,,,,,Искусственный камень,Врезной,,,190,500,790,,,,,,,Серый,,,,,,,,,,,,"15,2",205х810х520,,,,,,FOS7950SGA210,Крепления приобретаются отдельно.,"Кухонная мойка Fosto 79x50 SGA-210 изготовлена из высококачественного гранита, который состоит из 80% натуральной мраморной крошки и 20% полимерных связующих. Мойка имеет верхний водоотталкивающий химиоустойчивый слой gelcoat, а также антибактериальный слой IonPure. Поверхность не впитывает пыль, грязь и жир, а также не требует специальных средств для ухода, выдерживает температуру до 180 градусов и бесшумна по сравнению с мойками из нержавеющей стали. Она выполнена с двумя рабочими чашами.",,,,Матовая,,,,,,,,,,,,,,,,,,,Россия,,,,,8,870,Нет,2,185х400х320,Нет,85,Нет,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,185х400х320,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5e90a4af621717483dd5cb21,SD00027853,Кухонная мойка Fosto 7950 SGA-300 (FOS7950SGA300),true,10,4980,UAH,true,Fosto,SD00027853,FOS7950SGA300,Кухонная мойка Fosto 7950 SGA-300 (FOS7950SGA300),72,3 года,,,Россия,,Fosto,7950,1,,,,Кухонная мойка,,,,,,,,,,,,,Прямоугольная,,,Мойка,,,,,,,,,,Искусственный камень,Врезной,,,190,500,790,,,,,,,Бежевый,,,,,,,,,,,,"15,2",205х810х520,,,,,,FOS7950SGA300,Крепления приобретаются отдельно.,"Кухонная мойка Fosto 79x50 SGA-300 изготовлена из высококачественного гранита, который состоит из 80% натуральной мраморной крошки и 20% полимерных связующих. Мойка имеет верхний водоотталкивающий химиоустойчивый слой gelcoat, а также антибактериальный слой IonPure. Поверхность не впитывает пыль, грязь и жир, а также не требует специальных средств для ухода, выдерживает температуру до 180 градусов и бесшумна по сравнению с мойками из нержавеющей стали. Она выполнена с двумя рабочими чашами.",,,,Матовая,,,,,,,,,,,,,,,,,,,Россия,,,,,8,870,Нет,2,185х400х320,Нет,85,Нет,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,185х400х320,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5e90a4af621717483dd5cb22,SD00027854,Кухонная мойка Fosto 7950 SGA-800 (FOS7950SGA800),true,19,4980,UAH,true,Fosto,SD00027854,FOS7950SGA800,Кухонная мойка Fosto 7950 SGA-800 (FOS7950SGA800),72,3 года,,,Россия,,Fosto,7950,1,,,,Кухонная мойка,,,,,,,,,,,,,Прямоугольная,,,Мойка,,,,,,,,,,Искусственный камень,Врезной,,,190,500,790,,,,,,,Светло-бежевый,,,,,,,,,,,,"15,2",205х810х520,,,,,,FOS7950SGA800,Крепления приобретаются отдельно.,"Кухонная мойка Fosto 79x50 SGA-800 изготовлена из высококачественного гранита, который состоит из 80% натуральной мраморной крошки и 20% полимерных связующих. Мойка имеет верхний водоотталкивающий химиоустойчивый слой gelcoat, а также антибактериальный слой IonPure. Поверхность не впитывает пыль, грязь и жир, а также не требует специальных средств для ухода, выдерживает температуру до 180 градусов и бесшумна по сравнению с мойками из нержавеющей стали. Она выполнена с двумя рабочими чашами.",,,,Матовая,,,,,,,,,,,,,,,,,,,Россия,,,,,8,870,Нет,2,185х400х320,Нет,85,Нет,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,185х400х320,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5e90a4af621717483dd5cb23,SD00028401,Кухонная мойка Fosto 7950 SGA-420 (FOS7950SGA420),true,11,4980,UAH,true,Fosto,SD00028401,FOS7950SGA420,Кухонная мойка Fosto 7950 SGA-420 (FOS7950SGA420),72,3 года,,,Россия,,Fosto,7950,1,,,,Кухонная мойка,,,,,,,,,,,,,Прямоугольная,,,Мойка,,,,,,,,,,Искусственный камень,Врезной,,,185,500,790,,,,,,,Черный,,,,,,,,,,,,"15,2",205х810х520,,,,,,FOS7950SGA420,Крепления приобретаются отдельно.,"Кухонная мойка Fosto 79x50 SGA-420 изготовлена из высококачественного гранита, который состоит из 80% натуральной мраморной крошки и 20% полимерных связующих. Мойка имеет верхний водоотталкивающий химиоустойчивый слой gelcoat, а также антибактериальный слой IonPure. Поверхность не впитывает пыль, грязь и жир, а также не требует специальных средств для ухода, выдерживает температуру до 180 градусов и бесшумна по сравнению с мойками из нержавеющей стали. Она выполнена с двумя рабочими чашами.",,,,Матовая,,,,,,,,,,,,,,,,,,,Россия,,,,,8,870,Нет,2,185х400х320,Нет,85,Нет,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,185х400х320,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5e90a4af621717483dd5cb24,SD00028402,Кухонная мойка Fosto 7950 SGA-806 (FOS7950SGA806),true,6,4980,UAH,true,Fosto,SD00028402,FOS7950SGA806,Кухонная мойка Fosto 7950 SGA-806 (FOS7950SGA806),72,3 года,,,Россия,,Fosto,7950,1,,,,Кухонная мойка,,,,,,,,,,,,,Прямоугольная,,,Мойка,,,,,,,,,,Искусственный камень,Врезной,,,185,500,790,,,,,,,Коричневый,,,,,,,,,,,,"15,2",205х810х520,,,GROHE Whisper - тихая работа изделий. GROHE QuickFix - удобный монтаж. GROHE StarLight - хромированное покрытие.,,,FOS7950SGA806,Крепления приобретаются отдельно.,"Кухонная мойка Fosto 79x50 SGA-806 изготовлена из высококачественного гранита, который состоит из 80% натуральной мраморной крошки и 20% полимерных связующих. Мойка имеет верхний водоотталкивающий химиоустойчивый слой gelcoat, а также антибактериальный слой IonPure. Поверхность не впитывает пыль, грязь и жир, а также не требует специальных средств для ухода, выдерживает температуру до 180 градусов и бесшумна по сравнению с мойками из нержавеющей стали. Она выполнена с двумя рабочими чашами.",,,,Матовая,,,,,,,,,,,,,,,,,,,Россия,,,,,8,870,Нет,2,185х400х320,Нет,85,Нет,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,185х400х320,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5e90a4af621717483dd5cb25,SD00019247,Кухонная мойка Fosto 4849 SGA-203 (FOS4849SGA203),true,7,3330,UAH,true,Fosto,SD00019247,FOS4849SGA203,Кухонная мойка Fosto 4849 SGA-203 (FOS4849SGA203),72,3 года,,,Россия,,Fosto,4849,1,,,,Кухонная мойка,,,,,,,,,,,,,Квадратная,,,Мойка,,,,,,,,,,Искусственный камень,Врезной,,,170,476,476,,,,,,,Белый,,,,,,,,,,,,"10,85",190х496х496,,,,,,FOS4849SGA203,Крепления приобретаются отдельно.,"Кухонная мойка Fosto 48x49 SGA-203 изготовлена из высококачественного гранита, который состоит из 80% натуральной мраморной крошки и 20% полимерных связующих. Мойка имеет верхний водоотталкивающий химиоустойчивый слой gelcoat, а также антибактериальный слой IonPure. Поверхность не впитывает пыль, грязь и жир, а также не требует специальных средств для ухода, выдерживает температуру до 180 градусов и бесшумна по сравнению с мойками из нержавеющей стали.",,,,Матовая,,,,,,,,,,,,,,,,,,,Россия,,,,,8,560,Нет,1,170х420х350,Есть,85,Есть,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
